published_date,article_urls,article_summary,article_headline,title,date
2017-11-01T23:08:55+0000,https://www.nytimes.com/2017/11/01/sports/basketball/julius-erving-nets-long-island.html,"Julius Erving will be at the Nassau Coliseum this weekend, where he was once a sensation with the A.B.A.’s New York Nets. Now, the G League Nets will honor him.","At Age 67, Dr. J Is Going Back to the Beginning",julius-erving-nets-long-island,2017-11-01
2017-10-31T23:00:57+0000,https://www.nytimes.com/2017/10/31/sports/basketball/knicks-porzingis-ntilikina-jackson.html,"Kristaps Porzingis has quickly assumed the role of franchise player, and Frank Ntilikina, the rookie guard, is showing flashes of real talent.","Carmelo Anthony Is Gone, and Perhaps the Knicks Don’t Miss Him",knicks-porzingis-ntilikina-jackson,2017-10-31
2017-10-31T03:55:03+0000,https://www.nytimes.com/2017/10/30/sports/basketball/kristaps-porzingis-knicks.html,The Knicks blew a 23-point lead but bounced back in the fourth quarter to defeat Denver at home.,Kristaps Porzingis Scores Career-High 38 as Knicks Top Nuggets,kristaps-porzingis-knicks,2017-10-31
2017-10-27T16:25:29+0000,https://www.nytimes.com/2017/10/27/business/brooklyn-nets-joseph-tsai-alibaba.html,"Mr. Tsai has agreed in principle to buy a 49 percent stake in the team, people briefed on the matter said, valuing the franchise at $2.3 billion.",Alibaba Co-Founder Joseph Tsai Said to Buy Brooklyn Nets Stake,brooklyn-nets-joseph-tsai-alibaba,2017-10-27
2017-10-27T10:00:17+0000,https://www.nytimes.com/2017/10/27/sports/basketball/nba-brooklyn-nets-3-pointers.html,"The Nets’ Timofey Mozgov was encouraged to take more deep shots, after Coach Kenny Atkinson got a scouting report from the team’s owner.","Another N.B.A. 7-Footer, Trying to Keep Up, Ventures Into 3-Point Land",nba-brooklyn-nets-3-pointers,2017-10-27
2017-10-26T18:40:08+0000,https://www.nytimes.com/2017/10/26/sports/basketball/pelicans-demarcus-cousins-anthony-davis.html,"How are they doing with their towering frontcourt of DeMarcus Cousins and Anthony Davis? “Ay, we good,” Cousins says.",Checking In on the Nonconformist New Orleans Pelicans,pelicans-demarcus-cousins-anthony-davis,2017-10-26
2017-10-24T09:00:28+0000,https://www.nytimes.com/2017/10/24/sports/basketball/earl-watson-nba-coaches-fired.html,The league had gone 532 days without a head coach being fired when the Suns ousted Earl Watson on Sunday.,N.B.A. Coaches Had Long Stretch of Stability. Has the Chopping Block Returned?,earl-watson-nba-coaches-fired,2017-10-24
2017-10-22T05:21:51+0000,https://www.nytimes.com/2017/10/22/sports/basketball/knicks-pistons-opener-porzingis.html,"The team is now 0-2 in its first season after trading Carmelo Anthony. There is no sense of progress yet, but there are 80 games to go.",Knicks Falter in Second Half and Lose Home Opener to the Pistons,knicks-pistons-opener-porzingis,2017-10-22
2017-10-20T21:24:56+0000,https://www.nytimes.com/2017/10/20/sports/basketball/rockets-chris-paul-injury.html,Paul has been officially ruled out of the Rockets’ home opener Saturday night with a bruised knee.,Rockets Fear Chris Paul Could Miss a Month With Knee Injury,rockets-chris-paul-injury,2017-10-20
2017-10-19T19:45:02+0000,https://www.nytimes.com/2017/10/19/sports/basketball/nba-atlanta-hawks-michelle-leftwich.html,Leftwich becomes the latest woman to hold a prominent post in basketball operations for an N.B.A. team.,Atlanta Hawks Set to Hire N.B.A.’s Michelle Leftwich for Front Office,nba-atlanta-hawks-michelle-leftwich,2017-10-19
2017-10-19T15:08:16+0000,https://www.nytimes.com/2017/10/19/sports/basketball/jeremy-lin-injury-nets.html,The Brooklyn Nets guard landed hard after driving to the basket near the end of the Nets’ season opener.,Jeremy Lin Out for the Season With Ruptured Patella Tendon in His Knee,jeremy-lin-injury-nets,2017-10-19
2017-10-19T00:37:07+0000,https://www.nytimes.com/2017/10/18/sports/basketball/knicks-season-opener-kristaps-porzingis.html,"While the N.B.A. is increasingly going small, the Knicks have a roster that, at least for now, includes six players who are 6 feet 10 inches or taller.",Meet the Knicks: No Big Expectations but a Lot of Tall Players,knicks-season-opener-kristaps-porzingis,2017-10-19
2017-10-18T16:57:37+0000,https://www.nytimes.com/2017/10/18/sports/basketball/celtics-kyrie-irving-cavs.html,"The former Cavaliers guard wanted to forge his own path as one of the N.B.A.’s premier players, but not this way, not without Gordon Hayward.",It’s Up to Kyrie Irving How the Celtics Move On From a Painful Opener,celtics-kyrie-irving-cavs,2017-10-18
2017-10-18T00:41:36+0000,https://www.nytimes.com/2017/10/17/sports/basketball/gordon-hayward-celtics-injury.html,"Hayward, a prized free agent acquisition, came down awkwardly at the end of a play early in Boston’s game against the Cleveland Cavaliers, and the Celtics went on to lose.",Gordon Hayward Breaks Ankle as Cavs Beat Celtics,gordon-hayward-celtics-injury,2017-10-18
2017-10-17T22:11:50+0000,https://www.nytimes.com/2017/10/17/sports/basketball/lebron-james-cleveland-cavaliers.html,"Amid concerns that James might repeat his 2010 departure from the Cavaliers and play elsewhere next season, a pair of fans have created apparel asking him to stay.","A Season of Cleveland Anxiety, Brought to You by LeBron James",lebron-james-cleveland-cavaliers,2017-10-17
2017-10-17T18:24:06+0000,https://www.nytimes.com/2017/10/17/sports/basketball/wnba-san-antonio-stars-las-vegas.html,The San Antonio Stars are being bought by MGM Resorts International and moving to Las Vegas.,"W.N.B.A. Moves Into Las Vegas, Joining the N.H.L. and N.F.L.",wnba-san-antonio-stars-las-vegas,2017-10-17
2017-10-17T09:00:58+0000,https://www.nytimes.com/2017/10/17/sports/basketball/nba-season-preview-eastern-conference.html,"Boston and Cleveland continued to stockpile stars, but the Washington Wizards, Milwaukee Bucks and Toronto Raptors are all waiting for a chance to break through.",N.B.A. Eastern Conference Preview: Are the Celtics and Cavaliers Vulnerable?,nba-season-preview-eastern-conference,2017-10-17
2017-10-17T09:00:57+0000,https://www.nytimes.com/2017/10/17/sports/basketball/nba-season-preview-western-conference.html,"The Warriors are in a class by themselves, but the Rockets and the Thunder spent the off-season making rosters moves to try to keep up. ",N.B.A. Western Conference Preview: The Warriors and 14 Other Guys,nba-season-preview-western-conference,2017-10-17
2017-10-17T00:29:19+0000,https://www.nytimes.com/2017/10/16/sports/basketball/warriors-rings-steve-nash.html,"Nash, who is a player development consultant with the Warriors, says he would prefer to be out of the spotlight when the team gets its title rings on Tuesday.",The Warriors Want Steve Nash in Their Ring Ceremony. He’d Rather Pass.,warriors-rings-steve-nash,2017-10-17
2017-10-16T15:05:41+0000,https://www.nytimes.com/2017/10/16/sports/basketball/wnba-liberty-katie-smith-bill-laimbeer.html,"Laimbeer, who has coached the Liberty since 2013, is expected to take a position with the relocated San Antonio Stars franchise.",Katie Smith Replaces Bill Laimbeer as Liberty Coach,wnba-liberty-katie-smith-bill-laimbeer,2017-10-16
2017-10-16T06:59:22+0000,https://www.nytimes.com/2017/10/16/sports/basketball/nba-openers-golden-state-warriors-.html,"The league went through a transformative off-season, with star players switching teams and the league overhauling rules. But the most important thing didn’t change.","Months of N.B.A. Sound and Fury, Signifying No Threat to the Warriors",nba-openers-golden-state-warriors-,2017-10-16
2017-10-12T22:53:10+0000,https://www.nytimes.com/2017/10/12/sports/joel-embiid-76ers-injuries.html,"Embiid, a 23-year-old 7-footer, is an immense talent who seems ready to make a major impact in the N.B.A. But he also has to stay healthy for a full season.","Joel Embiid Is Raring to Go, Which Is Both Good and Bad for the 76ers",joel-embiid-76ers-injuries,2017-10-12
